dialogue_id,context,response,domain,user_intents,user_slots,context_len,response_len
PMUL0437.json,thank you. i do not need any further help right now.,"okay, it was my pleasure to assist you. goodbye","restaurant, taxi, hotel",[],"{'taxi-departure': 'aylesbray lodge guest house', 'taxi-destination': 'bedouin', 'taxi-leaveat': ['08:00', '8:00'], 'restaurant-food': 'african', 'restaurant-name': 'bedouin', 'restaurant-pricerange': 'expensive', 'hotel-area': 'south', 'hotel-bookday': 'thursday', 'hotel-bookpeople': '5', 'hotel-bookstay': '3', 'hotel-name': 'aylesbray lodge guest house', 'hotel-pricerange': 'moderate', 'hotel-stars': '4', 'hotel-type': 'guesthouse'}",11,9
PMUL2850.json,i'm looking for colleges in the centre of town.,i have 13 colleges in the centre of town. is there a particular one you're looking for?,"attraction, hotel",['find_attraction'],"{'attraction-area': 'centre', 'attraction-type': 'college'}",9,17
PMUL2850.json,that's great. are there any close to some museums and restaurants?,i'm sure there are. what area are you looking for?,"attraction, hotel","['find_attraction', 'find_restaurant']","{'attraction-area': 'centre', 'attraction-type': 'college'}",11,10
PMUL2850.json,"i'm looking for the college to be in the centre area of town, if possible.","i would recommend pembroke college, which is located at trumpington street. do you need anything else?","attraction, hotel",['find_attraction'],"{'attraction-area': 'centre', 'attraction-type': 'college'}",15,16
PMUL2850.json,"yes, please. i'm looking for a cheap 4 star guest house. any area will do.",the leverton house guesthouse is located in the east area. it's cheap with four stars. would you like to make a booking?,"attraction, hotel","['find_hotel', 'find_attraction']","{'hotel-area': 'dontcare', 'hotel-pricerange': 'cheap', 'hotel-stars': '4', 'hotel-type': 'guesthouse', 'attraction-area': 'centre', 'attraction-name': 'pembroke college', 'attraction-type': 'college'}",15,22
PMUL2850.json,"no, but could you give me the address and postcode?","yes. the address is 732-734 newmarket road, and the postcode is cb58rs. is there anything else i could help you with?","attraction, hotel",['find_hotel'],"{'hotel-area': 'dontcare', 'hotel-name': 'leverton house', 'hotel-pricerange': 'cheap', 'hotel-stars': '4', 'hotel-type': 'guesthouse', 'attraction-area': 'centre', 'attraction-name': 'pembroke college', 'attraction-type': 'college'}",10,21
PMUL2850.json,"no thank you, i am all set. enjoy the rest of your weekend.",thank you. you as well!,"attraction, hotel",[],"{'hotel-area': 'dontcare', 'hotel-name': 'leverton house', 'hotel-pricerange': 'cheap', 'hotel-stars': '4', 'hotel-type': 'guesthouse', 'attraction-area': 'centre', 'attraction-name': 'pembroke college', 'attraction-type': 'college'}",13,5
MUL2516.json,i am flying into the area and would love to find a nice guesthouse to accommodate me while i'm there.,"we have 24 guest houses available in cambridge, do you have a specific area or price range in mind?","attraction, hotel","['find_hotel', 'find_attraction']",{'hotel-type': 'guesthouse'},20,19
MUL2516.json,i don't care about price but would like one in the north that has free parking.,the acorn guest house is moderately priced with a star rating of 4. how does that sound to you?,"attraction, hotel",['find_hotel'],"{'hotel-area': 'north', 'hotel-parking': 'yes', 'hotel-pricerange': 'dontcare', 'hotel-type': 'guesthouse'}",16,19
MUL2516.json,"does this hotel has internet? if yes, please give the address.","yes, the acorn guest house has internet. their address is 154 chesterton road. is there anything else you needed help with?","attraction, hotel",['find_hotel'],"{'hotel-area': 'north', 'hotel-name': 'acorn guest house', 'hotel-parking': 'yes', 'hotel-pricerange': 'dontcare', 'hotel-type': 'guesthouse'}",11,21
MUL2516.json,"yeah, is the jesus green outdoor pool still open?","yes, it appears it is still open. would you like more information on this pool?","attraction, hotel",['find_attraction'],"{'hotel-area': 'north', 'hotel-name': 'acorn guest house', 'hotel-parking': 'yes', 'hotel-pricerange': 'dontcare', 'hotel-type': 'guesthouse', 'attraction-name': 'jesus green outdoor pool', 'attraction-type': 'swimmingpool'}",9,15
MUL2516.json,"can you provide me with the phone number, address, and the area?","the phone number is 01223302579, and they are in the north part of town, they are located at between victoria road and the river.","attraction, hotel",['find_attraction'],"{'hotel-area': 'north', 'hotel-name': 'acorn guest house', 'hotel-parking': 'yes', 'hotel-pricerange': 'dontcare', 'hotel-type': 'guesthouse', 'attraction-name': 'jesus green outdoor pool', 'attraction-type': 'swimmingpool'}",12,24
MUL2516.json,"okay, that's all the information i need for now. thank you for your help.",you're welcome. anything else i can help you with?,"attraction, hotel",[],"{'hotel-area': 'north', 'hotel-name': 'acorn guest house', 'hotel-parking': 'yes', 'hotel-pricerange': 'dontcare', 'hotel-type': 'guesthouse', 'attraction-name': 'jesus green outdoor pool', 'attraction-type': 'swimmingpool'}",14,9
MUL1026.json,i would like to find a place to stay next weekend,"sure, what day would you like to begin your stay and how long will you be staying?","attraction, hotel",['find_hotel'],{},11,17
MUL1026.json,i just am looking for a place to stay in the north that includes free parking and should be a guesthouse.,"i have cheap and moderately priced guesthouses in the centre. what would you like, cheap or moderate?","attraction, hotel",['find_hotel'],"{'hotel-area': 'north', 'hotel-parking': 'yes', 'hotel-type': 'guesthouse'}",21,17
MUL1026.json,"price doesn't matter. i need it for 3 people for 2 nights, starting thursday. can i get the reference number?","alright, i have booked you at home from home for two nights, reference number oasaahhb .","attraction, hotel",['book_hotel'],"{'hotel-area': 'north', 'hotel-bookday': 'thursday', 'hotel-bookpeople': '3', 'hotel-bookstay': '2', 'hotel-parking': 'yes', 'hotel-type': 'guesthouse'}",20,16
MUL1026.json,thank you so much. i'm also looking for a good museum in town.,"sure, how about the broughton house gallery?","attraction, hotel","['book_hotel', 'find_attraction']","{'hotel-area': 'north', 'hotel-bookday': 'thursday', 'hotel-bookpeople': '3', 'hotel-bookstay': '2', 'hotel-name': 'home from home', 'hotel-parking': 'yes', 'hotel-type': 'guesthouse', 'attraction-type': 'museum'}",13,7
MUL1026.json,"is that in the centre area and a museum? if it is please let me know the address, phone and entrance fee.","yes, it is. the address is 98 king street, the entrance fee is free, and the phone number is 01223314960.","attraction, hotel",['find_attraction'],"{'hotel-area': 'north', 'hotel-bookday': 'thursday', 'hotel-bookpeople': '3', 'hotel-bookstay': '2', 'hotel-name': 'home from home', 'hotel-parking': 'yes', 'hotel-type': 'guesthouse', 'attraction-name': 'broughton house gallery', 'attraction-type': 'museum'}",22,20
MUL1026.json,thank you so much for all your help!,we are happy to help. do you have anything else you'd like assistance with?,"attraction, hotel",[],"{'hotel-area': 'north', 'hotel-bookday': 'thursday', 'hotel-bookpeople': '3', 'hotel-bookstay': '2', 'hotel-name': 'home from home', 'hotel-parking': 'yes', 'hotel-type': 'guesthouse', 'attraction-name': 'broughton house gallery', 'attraction-type': 'museum'}",8,14
MUL1026.json,"no, that's all i needed. goodbye!",thank you! have a wonderful day!,"attraction, hotel",[],"{'hotel-area': 'north', 'hotel-bookday': 'thursday', 'hotel-bookpeople': '3', 'hotel-bookstay': '2', 'hotel-name': 'home from home', 'hotel-parking': 'yes', 'hotel-type': 'guesthouse', 'attraction-name': 'broughton house gallery', 'attraction-type': 'museum'}",6,6
SSNG0007.json,i am looking for a chinese place in the centre.,i have 10 restaurants matching your request. did you have a price range you would like?,restaurant,['find_restaurant'],"{'restaurant-area': 'centre', 'restaurant-food': 'chinese'}",10,16
SSNG0007.json,"no, it doesn't matter.",would you like for it to have a certain number of stars?,restaurant,['find_restaurant'],"{'restaurant-area': 'centre', 'restaurant-food': 'chinese'}",4,12
SSNG0007.json,no just book at a chinese place in the centre. i need a table for 4 at 15:00 on wednesday please.,"i have you at jinling noodle bar then, reference is ocnh3cjj . anything else you need?",restaurant,['book_restaurant'],"{'restaurant-area': 'centre', 'restaurant-bookday': 'wednesday', 'restaurant-bookpeople': '4', 'restaurant-booktime': '15:00', 'restaurant-food': 'chinese'}",21,16
SSNG0007.json,no that is it. thank you.,have a great day!,restaurant,['book_restaurant'],"{'restaurant-area': 'centre', 'restaurant-bookday': 'wednesday', 'restaurant-bookpeople': '4', 'restaurant-booktime': '15:00', 'restaurant-food': 'chinese', 'restaurant-name': 'jinling noodle bar'}",6,4
MUL1443.json,i'm looking for an expensive restaurant in the city centre.,i can most definitely help with that. is there a certain type of food you would like to try?,"restaurant, train",['find_restaurant'],"{'restaurant-area': 'centre', 'restaurant-pricerange': 'expensive'}",10,19
MUL1443.json,"yes, i think i would like to try french food.",cote is a french restaurant in the centre of town. it is expensive. would you like me to book you a reservation?,"restaurant, train",['find_restaurant'],"{'restaurant-area': 'centre', 'restaurant-food': 'french', 'restaurant-pricerange': 'expensive'}",10,22
MUL1443.json,"yes. please send be the phone number, address and postcode.","their number is 01223311053, postcard is cb21uf and they are located on bridge street city centre.","restaurant, train",['find_restaurant'],"{'restaurant-area': 'centre', 'restaurant-food': 'french', 'restaurant-name': 'cote', 'restaurant-pricerange': 'expensive'}",10,16
MUL1443.json,"great, thanks. i also need a train. i need to leave cambridge after 12:15.",i have over 800 possible matches for that request. where will you be departing from?,"restaurant, train",['find_train'],"{'restaurant-area': 'centre', 'restaurant-food': 'french', 'restaurant-name': 'cote', 'restaurant-pricerange': 'expensive', 'train-departure': 'cambridge', 'train-leaveat': '12:15'}",14,15
MUL1443.json,i am leaving from kings lynn on saturday.,i have a train tr4003 leaving cambride at 13:00 and arriving at london kings cross at 13:51. would you like me to make reservations?,"restaurant, train",['find_train'],"{'restaurant-area': 'centre', 'restaurant-food': 'french', 'restaurant-name': 'cote', 'restaurant-pricerange': 'expensive', 'train-day': 'saturday', 'train-departure': 'kings lynn', 'train-leaveat': ['12:30', '12:15']}",8,24
MUL1443.json,"yes, can you book that train for 2 people please?",your train has been booked. reference number cyw95ce2 . is there anything else i can help you with?,"restaurant, train",['book_train'],"{'restaurant-area': 'centre', 'restaurant-food': 'french', 'restaurant-name': 'cote', 'restaurant-pricerange': 'expensive', 'train-bookpeople': '2', 'train-day': 'saturday', 'train-departure': 'kings lynn', 'train-leaveat': ['12:30', '12:15']}",10,18
MUL1443.json,"no, thank you. that is all i need today.",i am happy to be able to help. have a nice day. goodbye.,"restaurant, train",[],"{'restaurant-area': 'centre', 'restaurant-food': 'french', 'restaurant-name': 'cote', 'restaurant-pricerange': 'expensive', 'train-bookpeople': '2', 'train-day': 'saturday', 'train-departure': 'kings lynn', 'train-leaveat': ['12:30', '12:15']}",9,13
MUL1170.json,i am looking for a place to stay in the moderate price range. it must include free parking.,is there a specific part of town you would like to stay in?,"attraction, hotel",['find_hotel'],"{'hotel-parking': 'yes', 'hotel-pricerange': 'moderate'}",18,13
MUL1170.json,i would prefer to stay in a 2 star hotel in the north.,the ashley hotel is a 2 star hotel in the north with free parking in the moderate price range. i can book this for you.,"attraction, hotel","['find_hotel', 'find_attraction']","{'hotel-area': 'north', 'hotel-parking': 'yes', 'hotel-pricerange': 'moderate', 'hotel-stars': '2'}",13,25
MUL1170.json,that would be great! can you let me know what the post code is? thank you!,the postcode is cb41er. how long would you like to stay and how many should i book the hotel for?,"attraction, hotel",['find_hotel'],"{'hotel-area': 'north', 'hotel-parking': 'yes', 'hotel-pricerange': 'moderate', 'hotel-stars': '2'}",16,20
MUL1170.json,i don't need to book it at this time. can you help me find a place to visit while i'm in town? i'd like a swimming pool in the north.,"we list two swimming pools in the north area, jesus green outdoor pool and kings hedges learner pool. would you like more information on either of those?","attraction, hotel","['find_hotel', 'find_attraction']","{'hotel-area': 'north', 'hotel-parking': 'yes', 'hotel-pricerange': 'moderate', 'hotel-stars': '2', 'attraction-area': 'north', 'attraction-type': 'swimmingpool'}",30,27
MUL1170.json,"can you give me the phone number and postcode for the jesus green pool, please?","sure, the phone number is 01223302579 and the postcode is cb43px. can i help with anything else today?","attraction, hotel",['find_attraction'],"{'hotel-area': 'north', 'hotel-parking': 'yes', 'hotel-pricerange': 'moderate', 'hotel-stars': '2', 'attraction-area': 'north', 'attraction-type': 'swimmingpool'}",15,18
MUL1170.json,no that is all thank you.,"thank you, goodbye.","attraction, hotel",[],"{'hotel-area': 'north', 'hotel-parking': 'yes', 'hotel-pricerange': 'moderate', 'hotel-stars': '2', 'attraction-area': 'north', 'attraction-type': 'swimmingpool'}",6,3
PMUL4016.json,i would like information on the gonville hotel.,"the gonville hotel is in the city centre. it is expensive, and has 3 stars. free internet and parking. address is gonville place. can i get you a booking?","restaurant, taxi, hotel",['find_hotel'],{'hotel-name': 'gonville hotel'},8,29
PMUL4016.json,"sure, i need a reservation for 4 people and 3 nights starting on saturday.",i was able to reserve that for you. your reference number is 28pzgfft .,"restaurant, taxi, hotel",['book_hotel'],"{'hotel-bookday': 'saturday', 'hotel-bookpeople': '4', 'hotel-bookstay': '3', 'hotel-name': 'gonville hotel'}",14,14
